placeholder,,
,,
x,,
x,,
x,,
x,,
x,,
,,
,,
x,,
x,,
x,,
x,,
x,,
,,
,,
,,
,x,
x,,
x,,
,x,
,,
,,
x,,
,,x
,,x
,,
,,
,x,
x,,
x,,
x,,
